7.7,3106.8,10.2
7.5,3085.2,10.8
7.6,2858.4,10.8
6.8,2664,10.8
7.1,2725.2,12.2
6.8,2588.4,12.2
6.5,2548.8,12.2
6.2,2433.6,12.2
-1.6,2530.8,3.6
-2,2462.4,3.3
-2.5,2239.2,3.3
-2.6,2145.6,3.1
-2.6,2203.2,3.1
-2.7,2188.8,3.1
1.8,2419.2,1.7
2.2,2574,2
2.6,2624.4,2.4
3.1,2145.6,2.8
3.5,2138.4,3.1
3.2,2131.2,1.9
4.4,2246.4,3
5.7,2318.4,4.2
4.2,2728.8,3
2.8,2826,1.7
3.1,2710.8,1.7
1.5,1897.2,2.5
2.5,1857.6,1.9
2.7,986.4,1.7
4.3,615.6,2.5
5.1,507.6,3.6
4.7,525.6,3.6
4.9,540,3.6
5.1,1195.2,3.6
5.3,1429.2,3.6
5,1101.6,1.7
5.5,1245.6,5.3
5.1,1335.6,1.9
5.4,1382.4,4.7
5,1522.8,4.7
4.7,1864.8,4.7
4.3,1540.8,4.7
3.5,1324.8,3.9
2.7,1728,3.1
3.4,1904.4,2.5
5.8,2160,1.7
-0.2,2422.8,2.8
-0.2,2520,2.8
-0.3,2592,2.8
-0.4,2440.8,3.1
-0.5,2718,3.1
-0.6,2656.8,3.3
-0.8,2714.4,3.6
-1,2768.4,3.9
-1.4,2858.4,3.9
-1.7,2692.8,3.9
-2.1,2433.6,3.9
-2.2,2332.8,4.2
-2.4,2134.8,4.4
-2.5,1555.2,4.7
-2.7,1328.4,4.7
-2.9,1191.6,4.4
-3.1,1026,4.4
-3,1004.4,4.4
-2.9,1155.6,4.7
4.9,1310.4,10.3
4.2,2041.2,9.2
4.4,2336.4,10.3
4.5,2638.8,10.8
5,2754,10.3
-1.9,2836.8,4.2
-1.9,2692.8,4.2
-1.8,2556,3.6
-1.6,2466,3.1
-1.5,1940.4,2.5
-1.5,2026.8,2.5
0,1954.8,6.7
0.5,1947.6,5.6
1,1324.8,3.6
1.6,1123.2,3.1
1.5,968.4,1.7
1.6,1072.8,1.9
1.8,1263.6,5.6
2,1195.2,1.1
2.5,1238.4,1.1
1.7,1198.8,3.6
-4.3,1119.6,1.1
-4.1,1130.4,1.4
-4,1414.8,1.4
-3.9,1897.2,1.7
-3.4,2188.8,1.7
-2.9,2494.8,1.7
-2.4,2624.4,1.7
3.8,2797.2,1.7
-1.7,3013.2,1.9
-1.4,3016.8,2.2
-1.2,3020.4,2.2
-1,3016.8,2.2
-0.7,3045.6,2.2
-0.7,2804.4,2.5
-0.7,2458.8,2.8
-0.7,2430,2.8
7.9,2336.4,5.3
8.5,2480.4,4.7
8.2,2703.6,5.6
7.9,2538,6.1
8.1,2415.6,5.3
8,2167.2,5.6
8.1,2102.4,5.8
8.2,2120.4,5.9
8.3,2070,6.1
7.8,2127.6,5.7
7.4,2365.2,5.3
8.1,2451.6,5.6
8.4,2520,7.2
8.4,2692.8,5.6
9.4,2851.2,2.5
8.6,2898,2.5
7.7,2977.2,2.5
7.1,3002.4,2.5
5.3,2833.2,4.2
5,2955.6,3.9
4.8,2800.8,3.6
4.5,2908.8,3.4
4.2,2955.6,3.1
4.7,3099.6,4.2
4.2,2876.4,3.6
2.5,2577.6,1.9
4.4,1994.4,2.5
3.5,1476,2.5
3.3,961.2,1.9
3,601.2,1.7
3.2,417.6,3.1
2.9,957.6,3.1
2.3,1454.4,2.8
1.7,1641.6,2.5
1.2,1933.2,2.5
0.8,1983.6,2.5
0.9,2066.4,1.9
0.9,2138.4,2.5
0.9,1612.8,3.1
0.4,1695.6,1.9
0.4,1720.8,1.9
0.4,1242,2.2
0.4,1465.2,2.5
-0.5,1630.8,3.6
0.6,1659.6,3.1
0.5,1774.8,3.1
0.5,1753.2,3.1
0.4,1875.6,3.1
0.3,1976.4,3.1
0.1,1706.4,3.1
-0.5,1533.6,3.6
-0.7,1713.6,3.6
-1.2,1573.2,2.8
-1.7,1328.4,2.8
-1.9,1418.4,2.8
-2,1206,2.5
-2.2,961.2,2.5
-1.1,1119.6,4.7
-1,1371.6,4.2
-1,1314,3.6
-1.1,1321.2,4.7
-0.9,1378.8,4.2
-1,1580.4,4.2
-1,1890,4.2
-1.1,2152.8,4.2
-1.2,1987.2,4.2
-1,2091.6,4.4
-0.8,2016,4.7
-0.7,1890,4.2
-0.5,2001.6,4.2
-0.2,2444.4,4.7
-0.1,2095.2,4.7
-0.7,2080.8,2.8
-1,1706.4,2.8
-1.4,1458,2.8
-2.1,1378.8,2.8
-2.9,1443.6,2.8
-3.6,1159.2,2.8
-3.6,990,2.8
-1.3,813.6,4.7
-1.4,615.6,4.2
-1.3,514.8,5.3
-1.5,439.2,5.3
-1.3,432,4.7
-1.6,439.2,5.3
-1.4,453.6,5
-1.3,468,4.7
-2.1,594,3.1
-2.5,594,3.1
-2.8,601.2,2.8
-2.5,630,2.8
-1.4,1047.6,5.6
-1.3,1112.4,4.7
-1.1,1404,4.9
-1,1202.4,5.2
-0.8,1389.6,5.4
-0.6,1378.8,5.6
-0.5,1263.6,5.6
-0.4,1213.2,5.6
-0.6,1180.8,4.7
-0.7,1155.6,5.3
-0.8,1134,4.4
-0.9,500.4,3.6
-1,471.6,4.2
-1.3,424.8,2.5
-3.5,356.4,1.1
-3.2,262.8,1.1
-2.9,327.6,1.4
-2.3,370.8,1.4
-1.6,417.6,1.7
-1,478.8,1.9
-1.2,540,1.7
-1.4,1040.4,1.4
-1.4,619.2,1.9
-0.3,1065.6,3.1
-0.6,1051.2,2.5
-0.7,1209.6,2.5
-0.8,640.8,2.5
-0.9,597.6,2.5
-0.7,554.4,2.5
-2,622.8,0.3
-2.3,554.4,0.3
-2.5,482.4,0.6
-3,360,0.3
-3.6,262.8,0.3
-4.1,176.4,0
-4.2,144,0.3
-4.3,144,0.3
-0.6,144,1.7
-0.6,133.2,1.7
-4,140.4,1.1
-3.9,172.8,1.7
-3.7,201.6,1.9
-3.5,248.4,1.9
-3.4,298.8,2.2
-0.3,367.2,4.2
0.4,460.8,4.2
0.6,529.2,4.2
0.8,637.2,2.5
0.7,1173.6,3.1
0.6,1062,3.1
0.2,1206,1.9
0.5,622.8,1.7
0.7,579.6,1.8
0.8,597.6,1.8
1,604.8,1.9
0.8,1004.4,1.9
0.5,1105.2,2.5
0.8,878.4,3.1
0.5,824.4,2.5
0.3,813.6,3.1
0.3,907.2,3.6
0.3,975.6,3.4
0.2,993.6,3.3
0.2,1213.2,3.1
0.2,1054.8,3.6
0.5,1087.2,3.6
0.5,1116,3.1
1.1,1382.4,3.6
1.3,1425.6,3.6
1.1,1465.2,4.2
-3.5,1530,1.7
-3.3,1623.6,1.4
-3.1,2059.2,1.4
-3,1854,1.1
1.4,1940.4,4.2
1.3,1767.6,4.2
1.1,1828.8,3.6
1,1897.2,3.6
0.8,1555.2,2.5
0.7,1328.4,2.5
0.6,1263.6,2.2
0.6,1166.4,1.9
0.5,1134,1.9
0.2,950.4,1.7
0.2,741.6,1.9
0.4,514.8,1.9
0.7,529.2,1.9
1,968.4,1.9
1.2,1015.2,1.9
1.1,1242,2.5
1.3,1476,2.5
1.5,1706.4,2.5
1.7,1965.6,2.5
1.9,2102.4,2.5
1.2,2084.4,2.5
0.8,2206.8,1.9
0.4,2484,1.9
0.5,2613.6,1.9
1,2757.6,2.5
0.6,2919.6,2.5
0.7,2797.2,3
0.8,2656.8,3.6
-3.7,2412,2.5
-3.9,2113.2,2.5
-4.3,1915.2,2.2
-4.7,1692,1.9
-5.2,1357.2,1.7
-5.1,1080,1.9
-5.1,982.8,2.5
-0.1,864,3.1
0.2,885.6,2.5
0.5,928.8,3.4
0.8,1072.8,4.2
0.9,1195.2,4.7
0.3,1278,4.7
0.2,1278,4.9
0.1,1569.6,5.1
0,1695.6,5.3
0.4,1393.2,5.6
-1.7,1652.4,4.4
-1.6,1548,4.7
-1.5,1335.6,5
-1.5,1159.2,4.7
-1.4,1026,4.7
-1.3,590.4,4.7
-1.4,522,4.7
-1.5,432,4.4
-1.5,374.4,4.4
-1.8,151.2,4.4
-2,54,4.4
-0.1,61.2,5.3
-0.1,0,5.3
0,0,4.7
-0.1,0,4.2
0,0,3.6
0,0,3.1
-0.1,0,3.5
-0.2,3.6,3.9
-0.3,7.2,4.3
-0.4,0,4.7
-0.6,0,4.7
-0.8,0,1.9
-0.9,0,1.7
-0.9,21.6,1.7
-0.9,18,1.7
-0.3,165.6,2.5
-0.2,36,1.9
-0.2,93.6,3.1
-0.3,93.6,2.5
-0.2,54,1.7
-0.1,21.6,1.9
-0.1,21.6,1.7
0,50.4,1.8
0.1,61.2,1.9
0.2,151.2,1.8
0.2,212.4,1.7
0,216,1.7
0,216,1.7
0,129.6,1.7
0.1,136.8,1.9
0.2,140.4,3.1
0.2,198,3.1
0.2,266.4,4.7
0.2,414,4.2
0.2,493.2,3.8
0.2,648,3.4
0.3,1371.6,2.9
0.3,1386,2.5
0.3,1249.2,2.5
-1.5,1170,1.7
-1.4,1152,1.7
-1.4,1026,1.4
-1.3,1108.8,1.4
-1.5,1141.2,1.1
-1.8,1044,0.8
-2,997.2,0.6
-2.5,972,0.6
0.4,932.4,1.7
0.9,518.4,1.9
0.6,586.8,1.7
0.5,594,1.7
0.6,586.8,1.7
0.6,957.6,1.7
0.8,1195.2,1.8
0.9,1173.6,1.9
0.7,1382.4,1.9
0.3,1454.4,3.1
0.6,1659.6,2.5
0.6,2008.8,2.5
0.6,1954.8,1.9
0.9,2016,2.5
0.5,1962,2.5
0.2,1861.2,3.1
0.3,1800,3.1
0.4,1620,3.6
-1.3,1789.2,1.4
-1.2,1371.6,1.4
-1.2,1674,1.4
-1.3,1429.2,1.7
-1.3,1202.4,1.7
-1,1083.6,1.4
-0.8,1101.6,1.4
-0.5,529.2,2.5
-0.3,457.2,2.2
-0.2,658.8,1.9
-0.2,1123.2,1.1
-0.3,1224,1.7
-0.4,1803.6,1.7
-0.4,1558.8,1.7
-0.4,1717.2,1.7
-0.3,1285.2,1.9
-0.3,1094.4,2.5
0,435.6,3.1
-0.1,313.2,4.7
-0.3,349.2,6.7
-0.4,424.8,5.3
-0.4,457.2,5.6
-0.5,306,5.6
-0.3,234,3.6
-0.5,111.6,1.9
-0.4,75.6,1.9
0,68.4,4.7
0.4,57.6,7.8
0.3,25.2,5.3
-0.1,3.6,2.5
-0.3,0,8.3
-0.6,0,7.2
-0.5,0,5.6
-0.4,0,6.1
-0.2,0,4.2
-0.1,0,6.1
-0.3,32.4,6.7
-0.3,93.6,4.7
-0.2,176.4,4.2
-0.3,75.6,5.6
-0.1,43.2,4.7
-0.2,100.8,5.3
0.1,75.6,5.3
-0.1,61.2,4.7
-0.1,93.6,5.3
-0.2,126,4.2
-0.2,172.8,3.6
0,108,3.1
-0.2,183.6,1.7
-0.3,136.8,1.7
-0.1,165.6,1.7
-0.1,176.4,1.9
-0.1,176.4,1.9
0,201.6,1.7
0.2,82.8,3.6
-0.1,14.4,3.6
0,0,2.5
-0.2,0,1.7
-0.2,0,1.7
-0.4,0,2.5
-0.6,0,1.7
-0.5,0,1.1
-0.4,0,0.6
0,0,2.5
-0.1,0,2.5
0,0,1.1
0.7,43.2,1.7
1.1,0,1.9
0.7,0,1.1
1.2,93.6,1.7
1.2,36,1.9
1.2,14.4,3.1
1.1,21.6,3.6
1.2,64.8,2.5
1.2,54,1.7
1.4,79.2,1.1
1.4,165.6,1.1
1.5,313.2,1.1
1.6,248.4,1.7
1.4,270,1.9
1.2,162,2.5
1.2,108,1.7
1.3,54,1.7
1.7,64.8,1.9
1.9,248.4,3.1
2.1,205.2,3.1
2.2,237.6,3.1
1.4,284.4,3.1
0.9,97.2,4.7
1.1,320.4,4.7
1.4,309.6,4.7
1.3,324,4.7
2.2,428.4,4.7
1.3,525.6,3.6
0.9,1004.4,3.1
0.9,1339.2,1.9
1.5,1544.4,1.7
1.3,1479.6,1.1
1.6,1515.6,1.7
1.9,1666.8,1.7
1.7,1465.2,1.1
1.6,1609.2,1.7
2.2,590.4,1.7
1.3,460.8,1.7
2,442.8,1.1
1.2,633.6,1.1
1.6,806.4,1.7
2,889.2,1.1
2.8,1029.6,1.1
1.8,1504.8,1.7
3.1,1749.6,1.9
2.9,1965.6,1.9
4.6,1728,1.9
8.5,1760.4,8.9
8.3,1828.8,9.2
8,2199.6,10.3
8.8,2102.4,9.2
9.4,2019.6,10.8
8.7,1998,11.9
9.5,1918.8,12.8
9,1854,12.8
8.8,1796.4,14.4
9.2,1371.6,12.8
4.7,489.6,5.3
1.3,399.6,4.2
1.5,370.8,2.5
1.5,342,1.7
2.4,442.8,1.9
2.3,36,1.7
2.5,129.6,2.5
2.8,219.6,1.7
2.8,244.8,1.7
2.4,86.4,1.7
2.7,190.8,1.1
2.6,219.6,1.7
2.4,342,2.5
2.6,388.8,1.1
3.5,471.6,1.1
2.3,1126.8,1.7
2.4,1317.6,1.7
2.7,1659.6,1.9
4,1638,1.1
3.2,1710,3.1
7.8,1771.2,1.7
10.2,1746,1.9
8.8,2451.6,1.7
10,2509.2,6.7
10.4,2440.8,9.2
10.2,2253.6,7.8
10.3,2214,9.7
9.2,1756.8,9.2
9.9,1321.2,8.3
9.7,1098,9.2
10.1,1058.4,8.9
2.7,997.2,4.2
3.7,1108.8,2.5
4.5,601.2,4.2
4.4,1206,2.5
10,1090.8,7.8
9.4,604.8,9.2
8.8,601.2,5.6
3.4,381.6,4.7
4.7,414,3.6
3.4,666,4.7
3,568.8,3.1
2.1,525.6,5.3
2.3,324,3.6
3.1,108,1.7
3.2,100.8,1.9
2.7,43.2,1.9
1.8,18,1.9
1.9,205.2,1.9
1.4,43.2,2.5
0.9,10.8,1.9
0.5,7.2,3.1
0,43.2,1.7
-0.5,0,1.7
-0.3,118.8,1.1
-0.6,237.6,1.7
-0.2,291.6,1.9
0,345.6,3.6
0.5,1083.6,3.6
0.9,1162.8,3.1
1.1,1375.2,3.1
1.4,1357.2,3.6
1.6,1422,4.2
1.9,1299.6,4.7
1.4,1782,5.3
1.6,2250,5.3
1.7,2512.8,6.1
1.8,2754,6.1
1.9,2714.4,6.7
1.5,2361.6,4.7
1.9,1724.4,3.6
0.5,1202.4,2.5
1.3,1098,1.9
1.4,622.8,3.1
2.2,439.2,1.1
2.7,450,2.5
3.3,61.2,2.5
4.3,0,1.9
5,0,1.9
3.6,0,1.9
6.5,208.8,1.7
9.7,381.6,9.7
10.5,1155.6,12.2
11.4,1220.4,12.8
11.9,1382.4,13.9
11.8,1544.4,13.9
11.9,1814.4,13.9
12.4,2149.2,13.9
14.3,2278.8,12.2
14.4,2170.8,11.4
15.1,1580.4,11.4
15.7,1256.4,11.4
16.7,1252.8,11.9
6.6,1508.4,9.7
5.8,1954.8,1.9
6,2106,4.7
5.5,2203.2,5.3
4.7,1944,5.6
4,1591.2,6.1
3.7,572.4,5.6
2.4,284.4,5.6
2.2,208.8,4.7
2.1,176.4,4.2
1.8,136.8,3.6
2.2,219.6,1.9
1.9,230.4,3.6
1.8,93.6,4.2
1.8,158.4,3.1
3.2,198,1.1
0.8,417.6,3.6
0.5,450,2.5
0.5,439.2,1.9
1,460.8,3.1
0.7,493.2,3.1
0.5,648,3.1
0.8,1303.2,3.1
0.8,1177.2,2.5
0.9,1242,1.9
0.9,1191.6,1.7
0.9,1076.4,1.7
1.1,1062,1.7
0.8,586.8,1.7
0.8,590.4,1.7
0.8,259.2,1.7
0.5,212.4,1.7
0.7,190.8,1.7
0.7,201.6,1.7
0.7,208.8,1.7
0.4,219.6,1.9
0.4,205.2,1.7
0.3,208.8,1.7
0.3,172.8,1.7
0.4,169.2,1.7
0.6,165.6,2.5
0.4,201.6,2.5
0.2,234,3.1
0.4,306,3.6
0.1,122.4,3.1
0.2,338.4,3.1
0.1,201.6,2.5
0.2,151.2,3.1
0.2,133.2,3.6
0,111.6,3.1
-0.1,111.6,3.6
-0.2,93.6,3.6
0.1,18,3.1
0.2,3.6,2.5
0.1,0,3.1
0.1,10.8,3.1
0.2,32.4,3.6
0.2,50.4,3.6
0.2,72,3.1
0.2,190.8,4.2
0.3,327.6,3.1
0.5,414,1.1
1,1173.6,1.7
1.1,1522.8,1.9
1,1699.2,1.9
1.1,1594.8,1.1
1,1206,1.9
0.9,2059.2,2.5
1,2660.4,3.1
-0.1,2865.6,2.5
1,2977.2,1.9
1.5,3024,2.5
1.9,3175.2,3.6
2.1,3121.2,5.3
1.9,3045.6,5.3
1.6,2959.2,5.3
1.4,2862,5.3
1.4,2692.8,5.6
1.4,2361.6,5.6
1,2170.8,5.6
0.8,1782,5.3
0.9,1904.4,5.3
0.7,1980,6.1
1,1864.8,3.6
1.6,1598.4,3.6
0.5,1872,2.5
1.1,2116.8,2.5
1.2,2214,1.7
2.5,2386.8,1.1
2.8,1944,1.1
4.3,1987.2,1.1
3.1,2026.8,2.5
5.6,2433.6,1.7
3.7,2214,1.7
3.3,1836,1.9
4,1771.2,1.1
6.5,1123.2,1.7
5,579.6,1.7
6.3,435.6,0.6
6.3,313.2,1.1
1.7,82.8,2.5
1.9,21.6,1.7
1.6,7.2,1.7
3,0,2.5
1.5,0,1.7
2.1,0,1.9
0.6,0,1.9
0.5,0,1.7
0.8,0,7.8
1.2,61.2,6.7
0.9,194.4,7.2
1.3,378,5.3
1.6,522,1.7
1.3,342,1.9
1.2,212.4,3.1
0.7,54,2.5
1,72,1.7
1.1,68.4,1.1
0.4,396,1.9
1.1,493.2,5.3
1.6,554.4,4.2
1.7,313.2,5.3
1.5,75.6,4.7
1.1,158.4,4.7
0.2,75.6,1.1
0.9,72,1.7
1.3,158.4,2.5
1.1,313.2,1.7
0.9,0,2.5
1.4,97.2,0
2.2,194.4,1.7
1.7,162,1.1
2.7,151.2,1.1
2.7,198,1.1
3.3,244.8,1.9
3.7,57.6,1.1
5,75.6,0.6
4.3,54,1.7
3.2,21.6,1.9
2.9,28.8,1.9
4.2,28.8,1.1
5.1,25.2,0.6
5.1,0,1.9
4.8,14.4,2.5
6,0,4.2
5.9,0,4.7
6.4,0,1.9
3.3,0,5.3
1.8,0,6.1
1.1,0,1.1
1.4,0,1.1
1.8,0,0.6
1.5,0,0.6
1.6,0,0.6
1.6,0,1.7
1.5,0,1.7
0.7,0,1.1
0.8,0,1.1
0.8,0,1.1
0.6,10.8,1.1
0.5,54,1.1
0.8,72,1.7
0.8,64.8,1.9
0.9,205.2,1.7
1,306,1.7
1.2,421.2,1.1
1.5,518.4,1.7
2,1119.6,1.7
1.7,694.8,1.1
1.4,1598.4,1.7
1.6,1476,1.7
1.9,1249.2,1.9
1.9,936,2.5
1.9,997.2,1.7
1.9,367.2,1.9
1.8,205.2,2.5
2.4,151.2,0.6
2.2,187.2,1.7
1.3,216,1.9
2.4,136.8,1.1
2.2,54,1.7
2.3,18,1.7
2.3,0,1.9
2.3,0,2.5
1.2,0,1.7
1.8,0,2.5
0.3,10.8,2.5
0.4,39.6,3.1
0.2,93.6,3.6
0.3,180,4.2
0.3,392.4,5.3
0.2,360,4.7
0,266.4,4.7
0,237.6,4.7
0,108,5.6
-0.2,108,5.3
-0.2,122.4,5.3
-0.2,0,5.6
-0.2,3.6,5.3
-0.4,46.8,4.7
-0.4,39.6,2.5
-0.4,32.4,1.9
-0.4,21.6,1.7
-0.4,32.4,1.7
-0.4,54,1.9
-0.3,82.8,1.9
-0.1,284.4,1.9
0,252,4.2
0,248.4,4.2
0.1,360,3.1
0.3,450,3.1
0.2,482.4,3.6
0,554.4,2.5
0.3,626.4,3.1
0.2,482.4,4.2
0.2,334.8,3.6
0.3,212.4,3.6
0,79.2,3.6
0.1,111.6,2.5
0,104.4,3.6
0.1,201.6,3.6
0,277.2,3.6
-0.1,230.4,3.1
-0.1,208.8,3.6
-0.2,180,3.1
-0.4,219.6,1.9
-0.5,259.2,3.1
-1,367.2,1.7
-1,514.8,1.9
-1.1,1357.2,1.7
-1,1281.6,0.6
-1.1,1364.4,1.7
-1.3,1411.2,1.1
-0.9,1594.8,1.7
-0.9,1969.2,1.7
-0.7,1785.6,1.7
-1,1936.8,3.1
-1,1839.6,1.7
-1.1,1850.4,1.9
-0.9,1821.6,1.7
-1.2,1724.4,1.7
-1.4,1648.8,2.5
-1.5,1558.8,1.7
-1.6,1490.4,1.1
-1.6,1425.6,1.9
-1.7,1836,1.7
-1.7,1602,1.7
-2.2,1526.4,1.1
-2.2,1400.4,1.7
-2.4,1562.4,1.9
-2.3,1692,1.1
-2,1962,0.6
-2.1,2160,1.1
-1.8,2336.4,1.1
-2,2426.4,1.7
-0.8,2548.8,1.7
-1.2,2656.8,1.9
-0.9,2556,1.9
-0.1,2530.8,1.9
-0.1,2516.4,1.7
0.2,2440.8,1.9
-0.1,2664,1.9
-0.4,2779.2,1.7
0.4,2876.4,1.7
-0.5,2818.8,1.9
0,2674.8,1.7
-0.9,2620.8,2.5
-0.3,2530.8,1.1
-0.2,2448,2.5
-0.3,2595.6,1.7
-1.1,2581.2,1.7
-1.1,2390.4,1.1
-0.5,2318.4,1.7
-0.6,2332.8,1.7
-0.5,2289.6,1.7
0,2404.8,1.1
0.4,2491.2,1.1
0.4,2599.2,1.1
0.2,2703.6,1.7
1.2,2836.8,1.9
0.9,2880,1.9
2.5,2962.8,1.7
4,3074.4,0.6
3.5,3099.6,1.7
2.9,3168,1.9
3.4,3171.6,2.5
3.4,3182.4,1.9
2.4,3168,2.5
2.8,3128.4,1.7
2.3,3067.2,1.7
3,2984.4,1.1
3.5,2890.8,1.1
2.9,2793.6,1.1
3.3,2700,1.1
3.5,2606.4,1.1
3.8,2296.8,1.1
4.2,2106,0.6
4.8,2246.4,1.1
4.1,2336.4,0.6
2.9,2343.6,1.7
3.4,2530.8,1.7
4.2,2620.8,1.1
6.1,2754,1.1
6,2851.2,1.7
6.1,2930.4,1.9
6,3002.4,1.1
5.6,2847.6,1.9
5.9,3063.6,1.9
5.8,3117.6,2.5
5.9,3110.4,1.7
7,3121.2,1.1
7.7,3132,1.7
6.6,3085.2,2.5
5.9,2926.8,2.5
6.8,2977.2,1.1
5.9,2887.2,1.7
5.9,2779.2,1.9
6.8,2685.6,1.7
5.4,2530.8,1.7
5,2358,1.1
5.9,2239.2,0.6
5.5,2188.8,1.7
4.5,2095.2,0.6
5.5,2059.2,1.1
4.2,2091.6,0.6
4.2,2088,0.6
5.1,2163.6,1.7
5.3,2181.6,1.7
2.1,2595.6,1.9
5.2,2754,1.1
4.7,2973.6,3.6
3,3002.4,1.7
2.4,2772,2.5
3.3,2552.4,2.5
2.8,2491.2,1.7
2,2430,2.5
2.1,2001.6,1.9
1.3,1922.4,1.9
1,2023.2,1.7
1.1,2170.8,1.7
0.9,2185.2,1.9
0.6,1994.4,2.5
0.5,1850.4,2.5
0.3,1735.2,2.5
0,1479.6,1.9
0,1382.4,2.5
0.2,1249.2,3.1
0.4,1249.2,1.9
0.5,1267.2,2.5
0.6,1314,2.5
0.2,1324.8,1.9
0,1429.2,1.9
-0.2,1454.4,2.5
-0.2,1472.4,1.9
0,1544.4,3.1
-0.2,1612.8,2.5
-0.1,1882.8,1.9
0,1670.4,1.9
-0.4,1573.2,1.9
-0.1,1641.6,1.9
0,1569.6,1.9
0.3,1533.6,1.7
-0.1,1839.6,1.9
-0.1,2102.4,1.9
-0.2,2178,1.9
-0.1,2300.4,1.7
-0.2,2397.6,1.7
-0.5,2239.2,1.7
-0.4,2145.6,1.7
-0.6,2188.8,1.7
-0.6,2181.6,1.7
0,2289.6,1.1
-0.3,2415.6,1.1
0,2566.8,1.7
0.1,2674.8,1.7
1.2,2804.4,1.1
0.8,2887.2,2.5
1.8,2970,1.9
1.3,3067.2,2.5
1.6,3124.8,3.1
1.1,3142.8,3.1
1.3,3171.6,3.1
1.1,3168,2.5
1.5,3132,2.5
1.3,3096,2.5
1.1,3031.2,2.5
1.2,2948.4,1.9
1.8,2854.8,1.7
1.8,2754,1.1
1.6,2653.2,1.7
2.1,2498.4,1.1
1.7,2365.2,1.1
1.5,2217.6,1.1
1.3,2253.6,1.7
1.4,2246.4,1.7
1.2,2332.8,1.7
1.5,2462.4,1.7
1.8,2566.8,1.7
2.1,2660.4,1.7
2,2782.8,1.7
2.1,2876.4,1.9
2.5,2970,1.9
2.2,3049.2,2.5
2.4,3103.2,2.5
1.8,3150,2.5
2.6,3160.8,2.5
2.5,3153.6,1.9
2.9,3139.2,1.9
2.7,3092.4,2.5
3,3027.6,2.5
2,2941.2,1.9
1.7,2844,1.9
2,2743.2,1.9
1.6,2638.8,1.7
1.6,2476.8,1.7
1.4,2368.8,1.9
0.9,2239.2,1.7
1.1,2260.8,1.1
1.6,2232,1.1
1.2,2329.2,1.7
2,2458.8,1.1
2.3,2548.8,1.1
2.2,2660.4,1.9
2.5,2782.8,1.9
2.4,2876.4,1.7
2.9,2988,1.7
2.4,3056.4,2.5
2.2,3078,1.9
2.6,3128.4,1.9
2.3,3157.2,2.5
2.1,3146.4,1.9
2.7,3124.8,2.5
2.4,3081.6,1.9
3.4,3016.8,2.5
3,2930.4,2.5
3.5,2833.2,1.7
1.6,2725.2,1.9
0.9,2620.8,1.7
0.7,2455.2,1.7
1.3,2286,1.7
2.3,2113.2,1.9
1.3,2077.2,1.7
0.6,1998,1.7
1.5,2095.2,1.1
1.4,2260.8,1.7
1.7,2466,1.9
1.6,2588.4,1.9
1.5,2746.8,1.9
0.6,2865.6,2.5
0.2,2959.2,1.9
0.7,3024,1.7
1.1,2894.4,1.1
0.6,2977.2,1.9
1.4,3142.8,1.7
1.9,3139.2,1.9
2.6,3114,1.7
2.5,3067.2,1.9
3.5,2995.2,1.7
4.1,2908.8,0.6
3.8,2804.4,1.1
5.4,2592,1.7
5.2,2368.8,2.5
5,2131.2,1.9
3.9,1803.6,2.5
3.7,1170,1.9
2,1519.2,1.7
2.3,1832.4,1.1
2.5,1731.6,1.1
3.2,2062.8,0.6
3.6,2149.2,1.1
3.5,2289.6,1.7
3.1,2383.2,1.7
3.4,2430,1.7
3,2548.8,1.9
3.2,2685.6,2.5
3.9,2790,1.1
4.5,2642.4,1.7
4.3,2736,1.9
4.2,2750.4,1.7
4.3,2750.4,1.9
4.4,2905.2,1.9
4.6,2854.8,1.9
4.5,2793.6,1.7
2.3,2635.2,1.7
3.2,2440.8,1.7
2.9,2192.4,1.7
2.9,1832.4,0.6
2.6,1558.8,1.7
1.6,1299.6,1.7
1.4,1436.4,1.7
2.1,1544.4,1.1
3.3,1886.4,1.1
2.3,2059.2,1.7
3.1,1645.2,1.7
2.9,316.8,1.7
3,1814.4,1.7
3.7,2350.8,1.1
3.6,2476.8,1.1
3.8,2624.4,1.7
4.1,2710.8,1.1
4.8,2808,1.1
3.1,2808,2.5
4.2,2678.4,1.9
3.2,2599.2,1.9
3.9,2559.6,1.7
3.5,2358,1.7
2.9,2124,1.1
3.4,1922.4,1.1
4,1580.4,1.1
2.8,1368,1.1
3.3,1245.6,1.1
3.7,1105.2,1.1
3.9,1044,0.6
3.5,1108.8,0.6
3.7,1148.4,0.6
4.3,1170,1.1
4.2,1227.6,1.7
3.1,1551.6,1.1
4.4,1803.6,1.1
4.9,2318.4,1.7
5,2404.8,1.7
5.9,2548.8,1.7
5.4,2613.6,1.7
4.7,2736,1.9
4.7,2736,1.7
3.8,2368.8,1.9
4.4,1994.4,1.7
5.7,2455.2,1.7
4,2534.4,1.9
2.8,2653.2,1.7
3.6,2426.4,1.7
3.6,2268,1.1
2.8,1735.2,1.1
1.9,1548,3.6
1.2,1609.2,3.1
0.6,1245.6,1.9
0.5,1137.6,1.9
0.6,1332,1.9
